Country,Year,Sex,Age <5,Age 5-14,Age 15-24,Age 25-34,Age 35-44,Age 45-54,Age 55-64,Age >64
Rodrigues,2011,M,1939.0,3998.0,3612.0,3023.0,1635.0,1978.0,1307.0,1262.0
Rodrigues,2011,F,1841.0,3821.0,3631.0,3204.0,1837.0,1973.0,1275.0,1589.0
Rodrigues,2012,M,1880.0,4088.0,3551.0,3097.0,1628.0,1913.0,1427.0,1280.0
Rodrigues,2012,F,1778.0,3914.0,3590.0,3238.0,1861.0,1932.0,1365.0,1625.0
Rodrigues,2013,M,1808.0,4149.0,3351.0,3104.0,2709.0,2256.0,1601.0,1390.0
Rodrigues,2013,F,1731.0,4119.0,3455.0,3290.0,2773.0,2291.0,1518.0,1767.0
Rodrigues,2014,M,1772.0,4170.0,3380.0,3050.0,2800.0,2240.0,1690.0,1420.0
Rodrigues,2014,F,1726.0,4080.0,3500.0,3220.0,2890.0,2310.0,1610.0,1810.0
Rodrigues,2015,M,1735.0,4105.0,3503.0,2917.0,2892.0,2318.0,1716.0,1465.0
Rodrigues,2015,F,1674.0,4046.0,3601.0,3104.0,2950.0,2392.0,1680.0,1844.0
Rodrigues,2016,M,1752.0,4017.0,3595.0,2801.0,2954.0,2323.0,1799.0,1521.0
Rodrigues,2016,F,1750.0,3947.0,3671.0,2965.0,3070.0,2431.0,1767.0,1897.0
Rodrigues,2017,M,1781.0,3961.0,3669.0,2737.0,3034.0,2350.0,1843.0,1572.0
Rodrigues,2017,F,1752.0,3906.0,3741.0,2855.0,3204.0,2448.0,1818.0,1967.0
Sao Tome and Principe,1984,M,10800.0,14800.0,10300.0,5100.0,4000.0,3900.0,2700.0,2200.0
Sao Tome and Principe,1984,F,10400.0,14100.0,10400.0,5600.0,4200.0,3900.0,2800.0,3000.0
Sao Tome and Principe,1985,M,10800.0,14800.0,10300.0,5100.0,4000.0,3900.0,2700.0,2200.0
Sao Tome and Principe,1985,F,10400.0,14100.0,10400.0,5600.0,4200.0,3900.0,2800.0,3000.0
Sao Tome and Principe,1987,M,10500.0,16200.0,10700.0,6800.0,3700.0,3300.0,2500.0,2000.0
Sao Tome and Principe,1987,F,10100.0,15600.0,10500.0,7100.0,4100.0,3300.0,2800.0,2900.0
Seychelles,1981,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1981,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1982,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1982,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1985,M,4100.0,7900.0,7700.0,5200.0,2300.0,2100.0,1700.0,1700.0
Seychelles,1985,F,4000.0,7700.0,7500.0,4200.0,2400.0,2400.0,2000.0,2500.0
Seychelles,1986,M,4100.0,8000.0,7500.0,5500.0,2300.0,2000.0,1600.0,1600.0
Seychelles,1986,F,4000.0,7700.0,7500.0,4500.0,2300.0,2400.0,2000.0,2500.0
Seychelles,1987,M,4100.0,7900.0,7400.0,5800.0,2600.0,2000.0,1600.0,1600.0
Seychelles,1987,F,4000.0,7700.0,7400.0,4800.0,2400.0,2300.0,2100.0,2700.0
Seychelles,2006,M,3568.0,6751.0,8167.0,7957.0,6232.0,5153.0,2574.0,2473.0
Seychelles,2006,F,3455.0,6332.0,7099.0,7036.0,6539.0,4530.0,2572.0,4162.0
Seychelles,2007,M,3787.0,6406.0,8340.0,7863.0,6072.0,5385.0,2663.0,2644.0
Seychelles,2007,F,3660.0,6066.0,7100.0,6757.0,6466.0,4842.0,2646.0,4335.0
Seychelles,2008,M,3751.0,6302.0,8662.0,8455.0,6776.0,5654.0,2820.0,2579.0
Seychelles,2008,F,3780.0,5919.0,7056.0,6503.0,6425.0,5133.0,2864.0,4277.0
Seychelles,2010,M,3748.0,6207.0,7822.0,8037.0,7138.0,5720.0,3033.0,2548.0
Seychelles,2010,F,3722.0,6014.0,6538.0,6133.0,6756.0,5657.0,3189.0,4263.0
Seychelles,2011,M,3350.0,6540.0,7169.0,6615.0,7101.0,6370.0,3307.0,2675.0
Seychelles,2011,F,3373.0,6341.0,6495.0,7108.0,7230.0,6229.0,3353.0,4184.0
Seychelles,2012,M,3542.0,6366.0,7038.0,6724.0,6881.0,6353.0,3632.0,2777.0
Seychelles,2012,F,3537.0,6244.0,6357.0,7211.0,7214.0,6477.0,3738.0,4212.0
Seychelles,2013,M,3777.0,6310.0,6804.0,7360.0,7185.0,6533.0,3932.0,2834.0
Seychelles,2013,F,3631.0,6167.0,6031.0,7154.0,7229.0,6781.0,3955.0,4266.0
Seychelles,2014,M,3854.0,6123.0,6391.0,7704.0,7445.0,6556.0,4224.0,2981.0
Seychelles,2014,F,3660.0,6229.0,5813.0,7345.0,7183.0,7248.0,4211.0,4392.0
Seychelles,2015,M,4012.0,6127.0,6243.0,7703.0,7420.0,6725.0,4833.0,3259.0
Seychelles,2015,F,3899.0,6165.0,5763.0,7235.0,7441.0,7382.0,4686.0,4526.0
Seychelles,2016,M,4040.0,6095.0,5407.0,7915.0,7605.0,6798.0,5988.0,3495.0
Seychelles,2016,F,3851.0,6076.0,4781.0,6798.0,7609.0,7609.0,5787.0,4823.0
Seychelles,2017,M,3971.0,5854.0,4182.0,8048.0,8343.0,7324.0,7078.0,3993.0
Seychelles,2017,F,3711.0,5700.0,3524.0,5900.0,7839.0,7971.0,7158.0,5247.0
Seychelles,2018,M,4042.0,6113.0,4029.0,7608.0,8624.0,7468.0,7225.0,4150.0
Seychelles,2018,F,3738.0,5986.0,3627.0,5725.0,7678.0,7778.0,7444.0,5527.0
Seychelles,2019,M,4105.0,6487.0,3949.0,7215.0,8620.0,7399.0,7314.0,4576.0
Seychelles,2019,F,3844.0,6092.0,3703.0,5433.0,7774.0,7501.0,7773.0,5840.0
South Africa,2007,M,2596612.0,5274107.0,4885731.0,3892721.0,2545004.0,1950150.0,1255050.0,911872.0
South Africa,2007,F,2561149.0,5205982.0,4968371.0,4246503.0,2864787.0,2242584.0,1528048.0,1328611.0
South Africa,2008,M,2573368.0,5264320.0,4976793.0,3943063.0,2620090.0,1976046.0,1292005.0,946027.0
South Africa,2008,F,2539066.0,5197475.0,5015977.0,4284107.0,2942125.0,2277223.0,1570276.0,1375059.0
South Africa,2009,M,2665145.0,5371591.0,4930341.0,4137957.0,2730327.0,1888854.0,1263791.0,940430.0
South Africa,2009,F,2623218.0,5290078.0,4921147.0,4282980.0,3084169.0,2312171.0,1605128.0,1427549.0
South Africa,2010,M,2640477.0,5129706.0,5003104.0,4368710.0,3206031.0,2175531.0,1332692.0,875686.0
South Africa,2010,F,2604464.0,5103479.0,4935229.0,4377759.0,3439737.0,2495684.0,1622829.0,1584581.0
South Africa,2011,M,2783798.2998,5222338.388,5231881.99,4050630.042,3012081.828,2237729.806,1483258.4963,1052621.2828
South Africa,2011,F,2723575.1866999995,5140606.832,5142783.472999999,4130125.668,3323057.755,2612080.477,1786385.6032,1620523.8731999998
South Africa,2012,M,2820183.9909,5227465.779999999,5258044.95,4215433.619,3074480.954,2277405.909,1527582.2393,1088417.4675
South Africa,2012,F,2759083.6527,5144891.605,5168588.285,4246464.863,3347938.038,2667161.3830000004,1839262.2716,1679290.2944
South Africa,2013,M,2858847.9277,5241882.35,5276678.742000001,4381952.65,3143678.648,2318145.81,1570430.9859,1127732.6796
South Africa,2013,F,2795771.4914,5158626.348999999,5187207.953,4368986.359,3373039.969,2719748.865,1895196.7844,1739562.6266
South Africa,2014,M,2964947.8928,5288294.942,5233069.793,4583965.013,3369895.7520000003,2369914.3710000003,1546594.6744,1045578.7936
South Africa,2014,F,2912924.2718,5243114.095000001,5214288.524,4689525.766000001,3444161.583,2562096.262,1849670.73,1740604.8768000002
South Africa,2015,M,2961458.1066,5422351.649,5155518.353,4886838.539,3451471.284,2396916.828,1571916.9746,1076167.3791
South Africa,2015,F,2890286.8091,5323788.195,5121937.785,4939333.731,3575114.2,2616637.512,1880734.2042,1741505.1316999998
Tunisia,2009,M,468832.00003,845790.0,955479.0,964758.0,714654.0,640998.0,439114.0,371371.0
Tunisia,2009,F,447824.99997,792896.0,905206.0,1004127.0,798414.0,667661.0,451765.0,402119.0
Antigua and Barbuda,1960,M,4300.0,7600.0,4500.0,2900.0,2400.0,2300.0,1100.0,800.0
Antigua and Barbuda,1960,F,4300.0,7600.0,5100.0,3400.0,3000.0,2700.0,1800.0,1900.0
Antigua and Barbuda,1961,M,4300.0,7700.0,4600.0,3000.0,2600.0,2300.0,1100.0,800.0
Antigua and Barbuda,1961,F,4300.0,7600.0,5100.0,3500.0,3000.0,2700.0,1800.0,1900.0
Antigua and Barbuda,1962,M,4400.0,8000.0,4700.0,3100.0,2600.0,2300.0,1200.0,800.0
Antigua and Barbuda,1962,F,4400.0,8000.0,5300.0,3600.0,3200.0,2800.0,1800.0,1900.0
Antigua and Barbuda,1963,M,4700.0,8400.0,5000.0,3300.0,2800.0,2500.0,1200.0,800.0
Antigua and Barbuda,1963,F,4700.0,8400.0,5600.0,3800.0,3400.0,2900.0,1900.0,2000.0
Antigua and Barbuda,1964,M,4700.0,8200.0,4900.0,3200.0,2700.0,2500.0,1200.0,800.0
Antigua and Barbuda,1964,F,4700.0,8200.0,5500.0,3700.0,3200.0,2900.0,1900.0,2000.0
Antigua and Barbuda,1965,M,4400.0,7800.0,4700.0,3000.0,2600.0,2300.0,1100.0,800.0
Antigua and Barbuda,1965,F,4400.0,7800.0,5300.0,3500.0,3100.0,2700.0,1800.0,1900.0
Antigua and Barbuda,1966,M,4700.0,8200.0,4900.0,3200.0,2700.0,2500.0,1200.0,800.0
Antigua and Barbuda,1966,F,4700.0,8200.0,5500.0,3700.0,3200.0,2900.0,1900.0,2000.0
Antigua and Barbuda,1969,M,4800.0,8700.0,5200.0,3300.0,2800.0,2500.0,1200.0,800.0
Antigua and Barbuda,1969,F,4800.0,8700.0,5800.0,3900.0,3400.0,3000.0,2000.0,2000.0
Antigua and Barbuda,1970,M,5000.0,9400.0,5300.0,2600.0,2600.0,2700.0,2200.0,1600.0
Antigua and Barbuda,1970,F,4700.0,10000.0,6400.0,3100.0,3200.0,2600.0,2300.0,2600.0
Antigua and Barbuda,1971,M,5100.0,9600.0,5400.0,2600.0,2600.0,2700.0,2300.0,1600.0
Antigua and Barbuda,1971,F,4700.0,10200.0,6400.0,3200.0,3200.0,2700.0,2300.0,2600.0
Antigua and Barbuda,1972,M,5100.0,9800.0,5400.0,2700.0,2600.0,2800.0,2300.0,1600.0
Antigua and Barbuda,1972,F,4900.0,10400.0,6500.0,3200.0,3200.0,2700.0,2300.0,2600.0
Antigua and Barbuda,1973,M,5200.0,9900.0,5600.0,2800.0,2800.0,2900.0,2400.0,1600.0
Antigua and Barbuda,1973,F,5000.0,10400.0,6600.0,3200.0,3400.0,2700.0,2300.0,2600.0
Antigua and Barbuda,1974,M,5300.0,10000.0,5600.0,2800.0,2800.0,2900.0,2400.0,1600.0
Antigua and Barbuda,1974,F,5000.0,10600.0,6700.0,3200.0,3400.0,2800.0,2400.0,2600.0
Antigua and Barbuda,1975,M,5300.0,10000.0,5600.0,2800.0,2800.0,2900.0,2400.0,1600.0
Antigua and Barbuda,1975,F,5000.0,10600.0,6700.0,3200.0,3400.0,2800.0,2400.0,2600.0
Antigua and Barbuda,1976,M,5400.0,10200.0,5700.0,2800.0,2800.0,2900.0,2400.0,1600.0
Antigua and Barbuda,1976,F,5100.0,10800.0,6800.0,3300.0,3400.0,2800.0,2400.0,2800.0
Antigua and Barbuda,1977,M,5500.0,10300.0,5800.0,2900.0,2800.0,2900.0,2400.0,1600.0
Antigua and Barbuda,1977,F,5100.0,10900.0,6900.0,3400.0,3400.0,2800.0,2400.0,2800.0
Antigua and Barbuda,1978,M,5600.0,10600.0,5900.0,2900.0,2900.0,3000.0,2600.0,1800.0
Antigua and Barbuda,1978,F,5300.0,11200.0,7100.0,3400.0,3600.0,2900.0,2500.0,2900.0
Antigua and Barbuda,1979,M,6000.0,11000.0,6000.0,3000.0,2000.0,3000.0,2000.0,1700.0
Antigua and Barbuda,1979,F,6000.0,11000.0,7000.0,4000.0,4000.0,3000.0,2000.0,2500.0
Antigua and Barbuda,1980,M,5200.0,9500.0,7900.0,5100.0,3400.0,2600.0,1900.0,1700.0
Antigua and Barbuda,1980,F,5000.0,9100.0,7600.0,5200.0,3700.0,2800.0,2000.0,2500.0
Antigua and Barbuda,1981,M,5300.0,9700.0,8100.0,5300.0,3400.0,2600.0,1900.0,1700.0
Antigua and Barbuda,1981,F,5100.0,9300.0,7800.0,5400.0,3700.0,2800.0,2000.0,2500.0
Antigua and Barbuda,1982,M,5300.0,9700.0,8100.0,5300.0,3400.0,2600.0,1900.0,1700.0
Antigua and Barbuda,1982,F,5100.0,9300.0,7800.0,5400.0,3700.0,2800.0,2000.0,2500.0
Antigua and Barbuda,1983,M,5400.0,9900.0,8300.0,5400.0,3400.0,2600.0,1900.0,1700.0
Antigua and Barbuda,1983,F,5200.0,9500.0,8000.0,5500.0,3700.0,2800.0,2000.0,2500.0
Argentina,1955,M,1060000.0,1921000.0,1566000.0,1488000.0,1262000.0,1041000.0,739000.0,522000.0
Argentina,1955,F,1023000.0,1853000.0,1516000.0,1439000.0,1252000.0,1012000.0,683000.0,532000.0
Argentina,1956,M,1081000.0,1959000.0,1598000.0,1518000.0,1288000.0,1062000.0,755000.0,533000.0
Argentina,1956,F,1043000.0,1890000.0,1547000.0,1468000.0,1278000.0,1032000.0,696000.0,542000.0
Argentina,1957,M,1104000.0,1999000.0,1631000.0,1550000.0,1315000.0,1084000.0,770000.0,544000.0
Argentina,1957,F,1064000.0,1930000.0,1578000.0,1498000.0,1304000.0,1054000.0,710000.0,554000.0
Argentina,1958,M,1120000.0,2029000.0,1655000.0,1572000.0,1334000.0,1100000.0,781000.0,553000.0
Argentina,1958,F,1080000.0,1959000.0,1602000.0,1520000.0,1324000.0,1069000.0,721000.0,563000.0
Argentina,1959,M,1147000.0,2080000.0,1696000.0,1612000.0,1367000.0,1127000.0,801000.0,566000.0
Argentina,1959,F,1107000.0,2007000.0,1641000.0,1558000.0,1356000.0,1096000.0,739000.0,576000.0
Argentina,1960,M,1155000.0,2093000.0,1707000.0,1622000.0,1376000.0,1135000.0,806000.0,570000.0
Argentina,1960,F,1114000.0,2020000.0,1652000.0,1568000.0,1365000.0,1103000.0,744000.0,580000.0
Argentina,1961,M,1132000.0,2124000.0,1666000.0,1614000.0,1392000.0,1166000.0,810000.0,563000.0
Argentina,1961,F,1103000.0,2085000.0,1707000.0,1637000.0,1396000.0,1139000.0,775000.0,618000.0
Argentina,1962,M,1148000.0,2155000.0,1692000.0,1638000.0,1414000.0,1184000.0,823000.0,574000.0
Argentina,1962,F,1119000.0,2117000.0,1733000.0,1661000.0,1418000.0,1157000.0,787000.0,628000.0
Argentina,1963,M,1165000.0,2188000.0,1717000.0,1662000.0,1435000.0,1202000.0,835000.0,581000.0
Argentina,1963,F,1136000.0,2148000.0,1758000.0,1686000.0,1438000.0,1174000.0,798000.0,638000.0
Argentina,1964,M,1182000.0,2219000.0,1741000.0,1686000.0,1455000.0,1219000.0,847000.0,590000.0
Argentina,1964,F,1153000.0,2179000.0,1783000.0,1711000.0,1459000.0,1190000.0,810000.0,646000.0
Argentina,1965,M,1132000.0,2237000.0,1883000.0,1652000.0,1543000.0,1173000.0,901000.0,685000.0
Argentina,1965,F,1093000.0,2158000.0,1829000.0,1573000.0,1510000.0,1183000.0,895000.0,730000.0
Argentina,1966,M,1188000.0,2233000.0,1909000.0,1634000.0,1549000.0,1188000.0,924000.0,708000.0
Argentina,1966,F,1152000.0,2132000.0,1853000.0,1580000.0,1528000.0,1209000.0,921000.0,780000.0
Argentina,1967,M,1205000.0,2245000.0,1949000.0,1643000.0,1561000.0,1209000.0,934000.0,734000.0
Argentina,1967,F,1169000.0,2144000.0,1889000.0,1590000.0,1535000.0,1230000.0,946000.0,816000.0
Argentina,1968,M,1226000.0,2254000.0,1990000.0,1653000.0,1567000.0,1233000.0,942000.0,760000.0
Argentina,1968,F,1189000.0,2154000.0,1927000.0,1601000.0,1540000.0,1255000.0,969000.0,852000.0
Argentina,1969,M,1245000.0,2266000.0,2029000.0,1669000.0,1573000.0,1258000.0,952000.0,784000.0
Argentina,1969,F,1207000.0,2168000.0,1961000.0,1618000.0,1543000.0,1282000.0,990000.0,887000.0
Argentina,1970,M,1216000.0,2312000.0,2060000.0,1653000.0,1572000.0,1265000.0,969000.0,749000.0
Argentina,1970,F,1176000.0,2255000.0,2052000.0,1681000.0,1560000.0,1304000.0,1020000.0,907000.0
Argentina,1971,M,1232000.0,2344000.0,2088000.0,1675000.0,1594000.0,1282000.0,982000.0,759000.0
Argentina,1971,F,1192000.0,2285000.0,2079000.0,1704000.0,1582000.0,1321000.0,1033000.0,919000.0
Argentina,1972,M,1304000.0,2357000.0,2100000.0,1666000.0,1530000.0,1337000.0,987000.0,833000.0
Argentina,1972,F,1254000.0,2264000.0,2049000.0,1695000.0,1563000.0,1383000.0,1063000.0,1007000.0
Argentina,1973,M,1270000.0,2417000.0,2153000.0,1727000.0,1642000.0,1322000.0,1012000.0,783000.0
Argentina,1973,F,1229000.0,2357000.0,2144000.0,1758000.0,1630000.0,1363000.0,1065000.0,946000.0
Argentina,1974,M,1315000.0,2419000.0,2234000.0,1829000.0,1609000.0,1460000.0,1057000.0,922000.0
Argentina,1974,F,1270000.0,2332000.0,2150000.0,1785000.0,1581000.0,1457000.0,1116000.0,1083000.0
Argentina,1975,M,1336000.0,2440000.0,2274000.0,1872000.0,1612000.0,1488000.0,1074000.0,950000.0
Argentina,1975,F,1290000.0,2355000.0,2188000.0,1827000.0,1589000.0,1491000.0,1143000.0,1121000.0
Argentina,1976,M,1356000.0,2480000.0,2308000.0,1903000.0,1636000.0,1512000.0,1090000.0,965000.0
Argentina,1976,F,1312000.0,2395000.0,2227000.0,1857000.0,1615000.0,1517000.0,1162000.0,1142000.0
Argentina,1977,M,1377000.0,2520000.0,2347000.0,1934000.0,1663000.0,1536000.0,1108000.0,981000.0
Argentina,1977,F,1334000.0,2433000.0,2262000.0,1888000.0,1641000.0,1541000.0,1181000.0,1161000.0
Argentina,1978,M,1400000.0,2557000.0,2380000.0,1962000.0,1690000.0,1559000.0,1124000.0,993000.0
Argentina,1978,F,1361000.0,2477000.0,2305000.0,1920000.0,1672000.0,1568000.0,1200000.0,1185000.0
Argentina,1979,M,1422000.0,2598000.0,2415000.0,1993000.0,1716000.0,1583000.0,1142000.0,1007000.0
Argentina,1979,F,1383000.0,2517000.0,2343000.0,1951000.0,1701000.0,1594000.0,1220000.0,1206000.0
Argentina,1980,M,1640000.0,2647400.0,2266300.0,2037200.0,1631900.0,1454800.0,1086200.0,992200.0
Argentina,1980,F,1601000.0,2592500.0,2286800.0,2066500.0,1649500.0,1499400.0,1192300.0,1303600.0
Argentina,1981,M,1646000.0,2657400.0,2334400.0,2102200.0,1674500.0,1485300.0,1129100.0,1016600.0
Argentina,1981,F,1595100.0,2581800.0,2273000.0,2049000.0,1657900.0,1517000.0,1227100.0,1290500.0
Argentina,1982,M,1490000.0,2697000.0,2472000.0,2198000.0,1744000.0,1606000.0,1230000.0,1111000.0
Argentina,1982,F,1435000.0,2607000.0,2383000.0,2131000.0,1720000.0,1621000.0,1323000.0,1390000.0
Argentina,1983,M,1514000.0,2741000.0,2512000.0,2234000.0,1773000.0,1632000.0,1250000.0,1128000.0
Argentina,1983,F,1458000.0,2649000.0,2422000.0,2165000.0,1747000.0,1647000.0,1345000.0,1412000.0
Argentina,1984,M,1737000.0,2997300.0,2378000.0,2199800.0,1815800.0,1479000.0,1217900.0,1105800.0
Argentina,1984,F,1682800.0,2909800.0,2318000.0,2151600.0,1788300.0,1515400.0,1332200.0,1465000.0
Argentina,1985,M,1764100.0,3044200.0,2415200.0,2234200.0,1844200.0,1502100.0,1237000.0,1123000.0
Argentina,1985,F,1709100.0,2955200.0,2354200.0,2185200.0,1816200.0,1539100.0,1353000.0,1488000.0
Argentina,1986,M,1774200.0,3061400.0,2428900.0,2246900.0,1854600.0,1510600.0,1244000.0,1129300.0
Argentina,1986,F,1718800.0,2971900.0,2367600.0,2197600.0,1826500.0,1547800.0,1360700.0,1496600.0
Argentina,1987,M,1797300.0,3101300.0,2460600.0,2276200.0,1878800.0,1530300.0,1260200.0,1144100.0
Argentina,1987,F,1741100.0,3010700.0,2398400.0,2226200.0,1850300.0,1568000.0,1378500.0,1515800.0
Argentina,1988,M,1639000.0,3210000.0,2524000.0,2276000.0,1969000.0,1534000.0,1276000.0,1195000.0
Argentina,1988,F,1588000.0,3115000.0,2459000.0,2228000.0,1938000.0,1570000.0,1402000.0,1612000.0
Argentina,1989,M,1640000.0,3245000.0,2575000.0,2287000.0,2009000.0,1552000.0,1285000.0,1220000.0
Argentina,1989,F,1588000.0,3149000.0,2509000.0,2240000.0,1977000.0,1586000.0,1414000.0,1654000.0
Argentina,1990,M,1643000.0,3269000.0,2635000.0,2297000.0,2045000.0,1574000.0,1291000.0,1248100.0
Argentina,1990,F,1588000.0,3171000.0,2568000.0,2251000.0,2015000.0,1607000.0,1423000.0,1697000.0
Argentina,1991,M,1700000.0,3369000.0,2738000.0,2277000.0,2006000.0,1574000.0,1284000.0,1242000.0
Argentina,1991,F,1644000.0,3277000.0,2689000.0,2310000.0,2056000.0,1635000.0,1429000.0,1737000.0
Argentina,1992,M,1715700.0,3371800.0,2834100.0,2306200.0,2018600.0,1598000.0,1285100.0,1270300.0
Argentina,1992,F,1659900.0,3276800.0,2783500.0,2329100.0,2091500.0,1664000.0,1434300.0,1782100.0
Argentina,1993,M,1723900.0,3367500.0,2932300.0,2336300.0,2044700.0,1627600.0,1286600.0,1298500.0
Argentina,1993,F,1667700.0,3269800.0,2879300.0,2347800.0,2123600.0,1696800.0,1438600.0,1828100.0
Argentina,1994,M,1732100.0,3363000.0,3027200.0,2369000.0,2069900.0,1659700.0,1289300.0,1326300.0
Argentina,1994,F,1675400.0,3262900.0,2971300.0,2369900.0,2153000.0,1732600.0,1443600.0,1873500.0
Argentina,1995,M,1740100.0,3363300.0,3112100.0,2404900.0,2094500.0,1693300.0,1294700.0,1353100.0
Argentina,1995,F,1683200.0,3261100.0,3053300.0,2396900.0,2179600.0,1770500.0,1450400.0,1917700.0
Argentina,1996,M,1748000.0,3370400.0,3185600.0,2442900.0,2118800.0,1728500.0,1303000.0,1378700.0
Argentina,1996,F,1690900.0,3266800.0,3123600.0,2428400.0,2203600.0,1810500.0,1459300.0,1960600.0
Bahamas,1960,M,10700.0,14300.0,9100.0,7500.0,5300.0,4300.0,2100.0,1600.0
Bahamas,1960,F,10600.0,14400.0,9600.0,7900.0,5800.0,4600.0,2600.0,2500.0
Bahamas,1961,M,11200.0,15000.0,9500.0,7900.0,5500.0,4600.0,2200.0,1700.0
Bahamas,1961,F,11100.0,15000.0,10000.0,8200.0,6100.0,4800.0,2800.0,2500.0
Bahamas,1962,M,11600.0,15600.0,10000.0,8100.0,5700.0,4800.0,2300.0,1700.0
Bahamas,1962,F,11500.0,15600.0,10400.0,8600.0,6300.0,5100.0,2900.0,2800.0
Bahamas,1963,M,12300.0,16400.0,10400.0,8600.0,6000.0,5000.0,2400.0,1700.0
Bahamas,1963,F,12100.0,16400.0,11000.0,9000.0,6700.0,5300.0,3000.0,2800.0
Bahamas,1964,M,12700.0,17000.0,10800.0,9000.0,6200.0,5200.0,2500.0,2000.0
Bahamas,1964,F,12500.0,17100.0,11400.0,9300.0,6900.0,5500.0,3100.0,2800.0
Bahamas,1965,M,12900.0,17300.0,11000.0,9000.0,6400.0,5300.0,2600.0,2000.0
Bahamas,1965,F,12700.0,17300.0,11500.0,9500.0,7100.0,5500.0,3200.0,3000.0
Bahamas,1966,M,13700.0,18400.0,11700.0,9700.0,6800.0,5600.0,2800.0,2100.0
Bahamas,1966,F,13500.0,18400.0,12300.0,10000.0,7500.0,5900.0,3400.0,3100.0
Bahamas,1967,M,14200.0,19100.0,12100.0,9900.0,7000.0,5800.0,2800.0,2100.0
Bahamas,1967,F,14000.0,19100.0,12700.0,10400.0,7800.0,6200.0,3500.0,3200.0
Bahamas,1968,M,14900.0,19900.0,12700.0,10500.0,7300.0,6000.0,3000.0,2300.0
Bahamas,1968,F,14700.0,20000.0,13300.0,10900.0,8100.0,6400.0,3700.0,3300.0
Bahamas,1969,M,13300.0,22800.0,12900.0,12400.0,8100.0,5700.0,3700.0,2300.0
Bahamas,1969,F,12900.0,22600.0,13600.0,12100.0,8200.0,6000.0,4100.0,3400.0
Bahamas,1970,M,13700.0,23600.0,13300.0,12800.0,8500.0,5900.0,3800.0,2400.0
Bahamas,1970,F,13200.0,23300.0,14000.0,12500.0,8500.0,6200.0,4200.0,3600.0
Bahamas,1971,M,14300.0,24700.0,14000.0,13400.0,8800.0,6200.0,4000.0,2500.0
Bahamas,1971,F,13800.0,24400.0,14700.0,13000.0,8800.0,6500.0,4400.0,3700.0
Bahamas,1972,M,14800.0,25500.0,14400.0,13800.0,9100.0,6400.0,4100.0,2600.0
Bahamas,1972,F,14300.0,25100.0,15100.0,13400.0,9200.0,6800.0,4500.0,3800.0
Bahamas,1973,M,15400.0,26500.0,15000.0,14300.0,9400.0,6600.0,4300.0,2600.0
Bahamas,1973,F,14800.0,26100.0,15800.0,14000.0,9500.0,7000.0,4700.0,3900.0
Bahamas,1974,M,16000.0,27500.0,15500.0,14900.0,9800.0,6800.0,4400.0,2800.0
Bahamas,1974,F,15400.0,27100.0,16300.0,14500.0,9900.0,7200.0,4800.0,4100.0
Bahamas,1975,M,16500.0,28500.0,16100.0,15400.0,10100.0,7200.0,4600.0,2900.0
Bahamas,1975,F,15900.0,28000.0,16900.0,15000.0,10300.0,7600.0,5000.0,4300.0
Bahamas,1976,M,17100.0,29500.0,16700.0,16000.0,10500.0,7400.0,4800.0,3000.0
Bahamas,1976,F,16500.0,29000.0,17500.0,15600.0,10500.0,7800.0,5200.0,4500.0
Bahamas,1977,M,17800.0,30700.0,17400.0,16600.0,11000.0,7600.0,5000.0,3000.0
Bahamas,1977,F,17300.0,30200.0,18200.0,16200.0,11000.0,8100.0,5400.0,4600.0
Bahamas,1978,M,18200.0,31400.0,17800.0,17000.0,11200.0,7800.0,5000.0,3100.0
Bahamas,1978,F,17600.0,30900.0,18600.0,16500.0,11200.0,8300.0,5600.0,4600.0
Bahamas,1979,M,18000.0,32000.0,17000.0,17000.0,11000.0,8000.0,5000.0,3200.0
Bahamas,1979,F,17000.0,31000.0,19000.0,16000.0,11000.0,8000.0,6000.0,4800.0
Bahamas,1980,M,14700.0,25700.0,21700.0,14000.0,12400.0,7600.0,4800.0,3500.0
Bahamas,1980,F,15000.0,24600.0,21400.0,15000.0,11700.0,7700.0,5300.0,5000.0
Bahamas,1981,M,14700.0,26400.0,22100.0,14100.0,9600.0,7500.0,5100.0,4500.0
Bahamas,1981,F,14100.0,25300.0,21400.0,14400.0,10400.0,8000.0,5600.0,6700.0
Bahamas,1982,M,15200.0,27400.0,23000.0,14600.0,10000.0,7800.0,5300.0,4700.0
Bahamas,1982,F,14600.0,26300.0,22200.0,14900.0,10800.0,8300.0,5800.0,7000.0
Bahamas,1983,M,15300.0,27600.0,23200.0,14800.0,10100.0,7800.0,5300.0,4700.0
Bahamas,1983,F,14700.0,26500.0,22400.0,15100.0,10900.0,8300.0,5800.0,7000.0
Bahamas,1984,M,13100.0,24700.0,23500.0,18800.0,11900.0,8700.0,5800.0,5000.0
Bahamas,1984,F,12500.0,24100.0,22900.0,19100.0,12800.0,9300.0,6700.0,7000.0
Bahamas,1985,M,13400.0,25100.0,23900.0,19100.0,12100.0,8900.0,5900.0,5000.0
